	BREd	BREu	DRE	Inr_6mer	Pause_button	TATA_8mer	TCT	XCPE1	XCPE2	DCE_I_II_III	DPE
ENSG00000039537.9|FTMT21700015963.1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000182836.5|ENST00000377801.3	0	0	0	0	1	0	0	0	0	0	0
ENSG00000083720.8|MICT00000281519.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205765.4|ENST00000381647.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151876.8|ENST00000281623.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112964.9|HBMT00001137542.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198865.5|ENST00000388827.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250722.1|ENST00000512980.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177721.3|ENST00000314890.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172262.7|ENST00000510026.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177453.3|ENST00000326035.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112972.10|ENST00000433297.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151882.7|FTMT21700006985.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151881.10|ENCT00000357162.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172244.4|ENCT00000357188.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172239.9|ENST00000514514.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000112992.12|ENST00000512996.2	0	0	0	0	0	0	0	0	0	0	0
CATG00000079682.1|MICT00000281820.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000070193.4|FTMT21700024193.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000075756.1|FTMT22000002398.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112996.5|ENST00000507110.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000075771.1|MICT00000281909.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164588.4|HBMT00001161920.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170571.7|ENST00000303221.5	0	0	0	0	0	0	0	0	0	0	0
CATG00000079699.1|MICT00000281967.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151883.12|ENCT00000344105.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000079706.1|FTMT21800003109.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000079708.1|MICT00000282000.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000016082.10|ENCT00000344118.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152684.10|ENST00000506949.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000213949.4|FTMT21900024002.1	0	0	0	0	0	0	0	0	0	0	1
CATG00000079732.1|FTMT21700010262.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000164171.6|ENST00000503810.2	0	0	0	0	0	0	0	0	0	0	1
ENSG00000164172.14|ENST00000396954.3	0	0	0	1	0	0	0	0	0	0	0
CATG00000079740.1|ENCT00000357413.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000134363.7|ENST00000396947.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000164258.7|ENST00000502423.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185305.6|FTMT21700001182.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169271.1|HBMT00001138168.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000178996.8|ENST00000343017.6	0	0	0	1	0	0	0	0	0	0	0
CATG00000075856.1|MICT00000282299.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164283.8|ENST00000381403.4	1	0	0	0	0	0	0	0	0	0	1
ENSG00000113088.5|ENST00000231009.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000145649.7|ENST00000274306.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164287.8|ENST00000296733.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000164294.9|ENST00000506123.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234602.3|ENST00000513468.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152669.8|ENST00000501463.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067248.5|ENST00000504778.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000039123.11|ENCT00000344435.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067113.12|ENST00000515132.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177058.7|ENST00000396865.2	0	0	0	0	0	0	0	0	0	0	0
CATG00000075886.1|ENCT00000344450.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000152670.14|ENST00000506511.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164509.9|MICT00000282476.1	1	0	0	1	0	0	0	0	0	0	0
ENSG00000134352.15|ENST00000502326.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000164512.13|ENST00000505970.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000248727.1|ENCT00000357725.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000225940.1|MICT00000282619.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000095015.5|FTMT21900008267.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155542.7|FTMT21900025794.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155545.15|ENST00000452157.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000062194.11|ENCT00000344568.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000169067.2|ENST00000423391.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000145632.10|FTMT21700009123.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175857.4|ENST00000515443.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152932.6|HBMT00001138558.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000113448.12|ENST00000507116.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035499.8|ENST00000265036.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164181.9|ENST00000508821.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049167.9|FTMT21700037341.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164182.6|ENST00000511107.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188725.3|FTMT21700015496.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000080006.1|ENCT00000358128.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000080007.1|HBMT00001163109.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130449.5|ENST00000252744.5	0	0	0	0	0	0	0	0	0	0	0
CATG00000076049.1|HBMT00001138686.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178722.8|ENST00000511407.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000068796.12|HBMT00001138730.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000086189.5|ENCT00000358162.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000086200.12|ENST00000325324.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186105.7|ENST00000448151.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178394.3|MICT00000283238.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164197.7|ENST00000389100.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000186479.4|HBMT00001138816.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000145642.7|ENST00000506473.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000153006.10|ENST00000513458.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153015.11|ENST00000508024.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049192.10|ENST00000381055.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000123219.8|ENCT00000358262.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113593.7|ENST00000510930.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000113595.10|FTMT21700011878.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253251.2|ENST00000510585.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113597.13|ENST00000231526.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197860.5|ENST00000381007.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123213.18|FTMT21900048225.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112851.10|ENST00000380939.2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000153914.11|MICT00000283425.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000069020.14|ENST00000403666.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000080069.1|FTMT21800004357.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134061.4|HBMT00001163309.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000253787.1|ENST00000520762.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000145675.10|HBMT00001139924.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145740.14|ENST00000396591.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134057.10|ENST00000506572.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153044.5|ENST00000515001.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134056.7|ENST00000256441.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000134058.6|ENCT00000345380.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183323.8|ENST00000511257.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000085231.9|ENST00000512561.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000152942.14|ENST00000521422.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152939.10|FTMT21900033852.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197822.6|ENST00000396442.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000183474.11|ENST00000510979.1	0	0	0	0	0	0	0	0	0	0	1
CATG00000080159.1|FTMT21700040601.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249437.3|MICT00000283879.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145734.14|ENST00000358731.4	0	0	0	0	0	0	0	0	0	0	1
ENSG00000131844.11|HBMT00001140615.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000164326.4|ENST00000296777.4	0	0	0	0	0	1	0	0	0	0	0
ENSG00000131711.10|ENST00000296755.7	0	0	0	1	0	1	0	0	0	0	0
CATG00000080173.1|FTMT21800004939.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113048.12|ENST00000457646.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049883.10|ENST00000486995.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000178175.7|HBMT00001163686.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000083312.13|FTMT21900013106.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157107.9|FTMT21900042336.1	0	0	0	0	1	0	0	0	0	0	0
CATG00000080189.1|ENCT00000358674.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157111.8|HBMT00001140815.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164325.7|ENST00000296776.5	0	0	0	1	0	0	0	0	0	0	0
CATG00000076265.1|ENCT00000345803.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251493.2|FTMT21800005021.1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000145741.11|ENST00000380591.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164331.5|ENST00000504641.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000164338.5|ENST00000508491.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214944.5|ENST00000509848.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171617.9|ENCT00000358719.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049860.9|ENCT00000345917.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164347.13|ENST00000345239.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000164346.5|FTMT21900000192.1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000198780.7|ENST00000514200.1	0	1	0	1	0	0	0	0	0	0	0
ENSG00000145700.5|ENST00000506364.2	0	0	0	0	1	0	0	0	0	0	0
ENSG00000113161.11|HBMT00001141082.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113163.11|HBMT00001163870.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122008.11|ENST00000506928.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189045.9|ENST00000601380.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000152359.10|ENCT00000358834.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122012.9|HBMT00001141263.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145703.11|ENST00000274364.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164220.6|ENST00000504899.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000181104.6|ENST00000505600.1	0	1	0	1	0	0	0	0	0	0	0
ENSG00000164251.4|ENST00000296677.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171643.9|FTMT21900048492.1	1	0	0	1	0	0	0	0	0	0	0
ENSG00000145708.6|ENST00000506501.1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000164252.8|ENST00000312916.7	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132846.5|FTMT21700037152.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000113231.9|MICT00000284645.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000164253.8|ENST00000296679.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171540.6|MICT00000284665.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000076354.1|ENCT00000346150.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171530.9|ENCT00000358915.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132842.9|ENST00000519295.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000085365.13|ENST00000508822.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145685.9|MICT00000284707.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113273.11|FTMT21700001962.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132837.10|MICT00000284732.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132840.5|ENST00000519743.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000145692.10|ENST00000524080.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152409.8|HBMT00001142434.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152413.10|ENCT00000359052.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164329.9|ENST00000504233.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164309.10|ENST00000446378.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000177034.10|FTMT21700005173.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113296.10|ENST00000350881.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164300.11|MICT00000284857.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164299.5|ENST00000296739.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000039319.12|ENST00000512558.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000152380.5|ENCT00000346299.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000189127.3|ENCT00000359121.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000228716.2|ENST00000439211.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271043.1|ENST00000604882.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000113318.9|HBMT00001143463.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000113319.7|ENST00000265080.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131730.11|ENST00000424301.2	0	0	0	1	0	0	0	0	0	1	1
ENSG00000131732.7|ENCT00000346360.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172497.4|ENST00000307624.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145687.11|ENST00000509053.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152348.11|ENCT00000346389.1	0	0	0	1	0	0	0	0	0	0	1
ENSG00000186468.8|ENST00000507980.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205464.7|ENST00000380167.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000174695.5|ENST00000511450.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152422.11|ENST00000511817.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038427.11|ENST00000513960.1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000145681.6|ENST00000274341.4	0	0	0	0	0	0	0	0	0	0	1
ENSG00000164176.8|FTMT21700037355.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127184.6|ENST00000505430.1	0	0	0	1	0	0	1	0	0	0	1
ENSG00000233828.2|FTMT21700016026.1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000145715.10|ENST00000515800.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000134480.9|ENST00000504878.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164180.9|ENST00000512429.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000081189.9|ENST00000514028.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153140.4|ENST00000522083.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176055.9|ENST00000316610.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113356.6|ENST00000504930.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176018.8|ENST00000509384.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164199.11|ENST00000405460.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113369.4|ENST00000265138.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000175745.7|ENST00000327111.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000080524.1|FTMT21800006577.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113391.12|ENST00000395965.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248483.4|ENST00000510627.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185261.9|ENST00000312498.7	0	0	0	1	0	0	0	0	0	0	0
ENSG00000133302.8|ENST00000504099.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175471.15|ENST00000429576.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153347.5|FTMT21900017598.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198677.6|ENST00000514952.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164291.12|HBMT00001144792.1	0	0	0	0	0	0	0	0	0	0	1
CATG00000080562.1|ENCT00000360106.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178015.4|ENST00000380007.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175449.9|ENST00000380005.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000145757.11|ENST00000477047.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000164292.8|ENST00000379982.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173221.9|ENST00000508780.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236882.3|ENST00000436592.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000118985.10|ENST00000431061.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000175426.6|ENST00000311106.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153113.19|ENST00000511782.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000164307.8|ENST00000296754.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164308.12|ENST00000513084.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000247121.2|HBMT00001166543.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113441.11|ENST00000231368.5	0	0	0	1	0	0	0	0	0	0	0
ENSG00000145721.7|HBMT00001166547.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000058729.6|ENST00000283109.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000076785.1|ENCT00000347754.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174136.7|ENST00000513185.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000153922.6|FTMT21700013318.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174132.8|ENST00000509040.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113532.8|ENST00000231461.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173930.8|MICT00000286752.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205359.5|ENST00000379807.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000080699.1|MICT00000286800.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000145730.16|ENST00000304400.7	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145723.12|FTMT21700049730.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145725.15|FTMT21900027754.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181751.5|ENST00000319933.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112874.5|ENST00000507423.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000184349.8|ENST00000333274.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145743.11|ENST00000359660.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151422.8|FTMT21900048918.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198961.5|ENST00000361189.2	0	0	0	0	1	0	0	0	0	0	0
ENSG00000112893.5|HBMT00001145479.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000186952.10|HBMT00001167031.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000164209.12|ENCT00000348366.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000145777.10|ENST00000379706.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134987.7|FTMT21900007915.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152495.6|ENCT00000348395.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164211.8|FTMT21700012366.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134986.9|ENST00000514515.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129595.8|FTMT21700008024.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268358.1|ENST00000600409.1	0	0	0	1	0	0	0	0	0	0	0
CATG00000077030.1|MICT00000287364.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134982.12|ENST00000257430.4	1	0	0	1	0	0	0	0	0	0	0
ENSG00000258864.1|ENCT00000348487.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153037.8|ENST00000282999.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000272869.1|ENST00000512790.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000129625.8|ENST00000513339.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212643.1|ENST00000391338.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172795.11|ENST00000389063.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000171444.13|ENST00000514701.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212122.3|ENST00000390666.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047188.11|FTMT21900036264.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000080709.10|ENST00000264773.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152503.5|ENCT00000361678.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164219.5|FTMT21700029650.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164221.8|ENCT00000361726.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000145780.6|ENST00000274457.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243414.4|ENST00000427199.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251201.4|ENST00000333314.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134970.13|FTMT21700036996.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129596.4|ENST00000502631.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145782.8|ENST00000500945.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000177879.10|ENST00000515066.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172901.15|ENST00000357872.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000268714.3|MICT00000287591.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145781.4|ENST00000507356.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092421.12|FTMT21700040047.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000169570.5|ENST00000506980.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172869.10|ENST00000539542.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145779.7|ENST00000415806.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000133835.10|ENST00000442060.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000164334.11|HBMT00001146361.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184838.10|FTMT21900012351.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181867.1|ENST00000321339.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000151304.5|HBMT00001146398.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000113083.8|ENST00000231004.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164185.4|ENST00000504912.1	0	0	0	1	0	0	0	0	0	0	0
CATG00000081042.1|MICT00000288029.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000064692.14|ENST00000261367.7	0	0	0	0	1	0	0	0	0	0	0
ENSG00000205302.2|ENST00000505934.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000064652.6|ENST00000395451.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168938.5|ENST00000306442.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000061455.10|ENCT00000349421.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000168944.11|HBMT00001167607.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151292.13|ENST00000512718.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000168916.11|ENST00000509799.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155324.5|ENST00000543198.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164904.11|ENST00000409134.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164902.9|ENCT00000349548.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000081140.1|MICT00000288440.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196900.4|ENST00000357147.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000113368.7|ENST00000504788.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173926.5|ENST00000308660.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164241.9|ENST00000535381.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145794.12|ENST00000508365.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000164244.16|ENST00000442138.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205279.4|ENST00000379445.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000064651.9|ENST00000262461.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000138829.6|HBMT00001167923.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000113396.8|ENST00000395266.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000066583.7|ENST00000173527.5	0	0	0	1	0	0	0	0	0	0	0
ENSG00000145808.4|ENCT00000349826.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186367.5|ENST00000564719.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000198108.3|ENST00000305031.4	0	0	0	1	1	0	0	0	0	0	0
